2879,100,4
2879,101,5
2879,102,-19.5
2879,103,13
2879,104,14
2879,105,3
2879,106,12
2879,107,11
2879,108,-10
2879,109,0
2879,110,6
2879,111,-19.7
2879,112,10
2879,113,2
2879,114,1
2879,115,12
2879,116,3
2879,117,4
2879,118,-8
2879,119,-10
2879,120,-9.8
2879,121,11
2879,122,6
2879,123,5
2879,124,3
2879,125,-2
2879,126,-11
2879,127,6
2879,128,-9.5
2879,129,-19.5
2879,130,7
2879,131,6
2879,132,5
2879,133,7
2879,134,-9.7
2879,135,2
2879,136,5
2879,137,-9.7
2879,138,-9.8
2879,139,10
2879,140,1
2879,141,-19.7
2879,142,3
2879,143,4
2879,144,8
2879,145,5
2879,146,-8
2879,147,-19.5
2879,148,12
2879,149,0
2879,150,0
2879,151,3
2879,152,1
2879,153,-19.7
2879,154,-7
2879,155,-10
2879,156,-19
2879,157,3
2879,158,0
2879,159,3
2879,160,-9.7
2879,161,8
2879,162,2
2879,163,4
2879,164,6
2879,165,1
2879,166,2
2879,167,9
2879,168,3
2879,169,-1
2879,170,1
2879,171,-10
2879,172,-7
2879,173,-19.7
2879,174,-10
2879,175,1
2879,176,-10
2879,177,-6
2879,178,4
2879,179,5
2879,180,-19.8
2879,181,-16
2879,182,4
2879,183,-9.8
2879,184,1
2879,185,-8
2879,186,3
2879,187,-10
2879,188,3
2879,189,4
2879,190,3
2879,191,-19
2879,192,3
2879,193,1
2879,194,2
2879,195,-2
2879,196,1
2879,197,7
2879,198,4
2879,199,3
2879,200,-7
2879,99,-11
2879,98,6
2879,97,1
2879,96,2
2879,95,-9.7
2879,94,-17
2879,93,-19.8
2879,92,4
2879,91,4
2879,90,5
2879,89,4
2879,88,-9.8
2879,87,-4
2879,86,4
2879,85,1
2879,84,3
2879,83,-18
2879,82,5
2879,81,-9.7
2879,80,5
2879,79,2
2879,78,5
2879,77,-9.8
2879,76,4
2879,75,3
2879,74,3
2879,73,9
2879,72,-9.5
2879,71,3
2879,70,-19.8
2879,69,0
2879,68,3
2879,67,5
2879,66,4
2879,65,-19.7
2879,64,3
2879,63,3
2879,62,3
2879,61,3
2879,60,4
2879,59,3
2879,58,5
2879,57,0
2879,56,3
2879,55,-7
2879,54,4
2879,53,1
2879,52,-19.5
2879,51,-7
2879,50,3
2879,49,3
2879,48,4
2879,47,1
2879,46,-10
2879,45,3
2879,44,2
2879,43,3
2879,42,0
2879,41,3
2879,40,-9.7
2879,39,1
2879,38,-9.5
2879,37,-9.5
2879,36,0
2879,35,1
2879,34,3
2879,33,-9.5
2879,32,-9.8
2879,31,-19
2879,30,-10
2879,29,2
2879,28,3
2879,27,-11
2879,26,3
2879,25,3
2879,24,3
2879,23,-9.8
2879,22,-19.8
2879,21,-9.5
2879,20,-19.8
2879,19,-19.8
2879,18,3
2879,17,3
2879,16,2
2879,15,-19.8
2879,14,3
2879,13,-19.8
2879,12,3
2879,11,-15
2879,10,4
2879,9,-10
2879,8,-9.5
2879,7,-19
2879,6,4
2879,5,1
2879,4,-19.8
2879,3,1
2879,2,-9.7
2879,1,3
