1614,1,0
1614,2,0
1614,3,0
1614,4,0
1614,5,0
1614,6,0
1614,7,0
1614,8,0
1614,9,0
1614,10,0
1614,11,0
1614,12,0
1614,13,0
1614,14,0
1614,15,0
1614,16,0
1614,17,0
1614,18,0
1614,19,0
1614,20,0
1614,21,0
1614,22,0
1614,23,0
1614,24,0
1614,25,0
1614,26,0
1614,27,0
1614,28,0
1614,29,0
1614,30,0
1614,31,0
1614,32,0
1614,33,0
1614,34,0
1614,35,0
1614,36,0
1614,37,0
1614,38,0
1614,39,0
1614,40,0
1614,41,0
1614,42,0
1614,43,0
1614,44,0
1614,45,0
1614,46,0
1614,47,0
1614,48,0
1614,49,0
1614,50,0
1614,51,0
1614,52,0
1614,53,1
1614,54,0
1614,55,0
1614,56,0
1614,57,0
1614,58,0
1614,59,0
1614,60,0
1614,61,0
1614,62,0
1614,63,0
1614,64,0
1614,65,0
1614,66,0
1614,67,0
1614,68,0
1614,69,0
1614,70,0
1614,71,0
1614,72,0
1614,73,0
1614,74,0
1614,75,0
1614,76,0
1614,77,0
1614,78,0
1614,79,0
1614,80,0
1614,81,0
1614,82,0
1614,83,0
1614,84,0
1614,85,0
1614,86,0
1614,87,0
1614,88,0
1614,89,0
1614,90,0
1614,91,0
1614,92,0
1614,93,0
1614,94,0
1614,95,0
1614,96,0
1614,97,0
1614,98,0
1614,99,0
1614,100,0
1614,101,0
1614,102,0
1614,103,0
1614,104,0
1614,105,0
1614,106,0
1614,107,0
1614,108,0
1614,109,0
1614,110,0
1614,111,0
1614,112,0
1614,113,0
1614,114,0
1614,115,0
1614,116,0
1614,117,0
1614,118,0
1614,119,0
1614,120,0
1614,121,0
1614,122,0
1614,123,0
1614,124,0
1614,125,0
1614,126,0
1614,127,0
1614,128,0
1614,129,0
1614,130,0
1614,131,0
1614,132,0
1614,133,0
1614,134,0
1614,135,0
1614,136,0
1614,137,0
1614,138,0
1614,139,0
1614,140,0
1614,141,0
1614,142,0
1614,143,0
1614,144,0
1614,145,0
1614,146,0
1614,147,0
1614,148,0
1614,149,0
1614,150,0
1614,151,0
1614,152,0
1614,153,0
1614,154,0
1614,155,0
1614,156,0
1614,157,0
1614,158,0
1614,159,1
1614,160,0
1614,161,0
1614,162,0
1614,163,0
1614,164,0
1614,165,0
1614,166,0
1614,167,0
1614,168,0
1614,169,0
1614,170,0
1614,171,0
1614,172,0
1614,173,0
1614,174,0
1614,175,1
1614,176,0
1614,177,0
1614,178,0
1614,179,0
1614,180,0
1614,181,0
1614,182,0
1614,183,1
1614,184,0
1614,185,0
1614,186,0
1614,187,0
1614,188,0
1614,189,0
1614,190,0
1614,191,0
1614,192,0
1614,193,0
1614,194,0
1614,195,0
1614,196,0
1614,197,0
1614,198,0
1614,199,0
1614,200,0
