307,1,0
307,2,0
307,3,0
307,4,0
307,5,0
307,6,0
307,7,0
307,8,0
307,9,0
307,10,0
307,11,0
307,12,0
307,13,0
307,14,0
307,15,0
307,16,0
307,17,0
307,18,0
307,19,0
307,20,0
307,21,0
307,22,0
307,23,0
307,24,0
307,25,0
307,26,0
307,27,0
307,28,0
307,29,0
307,30,0
307,31,0
307,32,0
307,33,0
307,34,0
307,35,0
307,36,0
307,37,0
307,38,0
307,39,0
307,40,0
307,41,0
307,42,0
307,43,0
307,44,0
307,45,0
307,46,0
307,47,0
307,48,0
307,49,0
307,50,0
307,51,0
307,52,0
307,53,0
307,54,0
307,55,0
307,56,0
307,57,0
307,58,0
307,59,0
307,60,0
307,61,0
307,62,0
307,63,0
307,64,0
307,65,0
307,66,0
307,67,0
307,68,0
307,69,0
307,70,0
307,71,1
307,72,0
307,73,0
307,74,0
307,75,0
307,76,0
307,77,0
307,78,0
307,79,0
307,80,0
307,81,0
307,82,0
307,83,0
307,84,0
307,85,0
307,86,0
307,87,0
307,88,0
307,89,0
307,90,0
307,91,0
307,92,0
307,93,0
307,94,0
307,95,0
307,96,0
307,97,0
307,98,0
307,99,0
307,100,0
307,101,0
307,102,0
307,103,0
307,104,0
307,105,0
307,106,0
307,107,0
307,108,0
307,109,0
307,110,0
307,111,0
307,112,0
307,113,0
307,114,0
307,115,0
307,116,0
307,117,0
307,118,0
307,119,0
307,120,0
307,121,0
307,122,0
307,123,0
307,124,0
307,125,0
307,126,0
307,127,0
307,128,0
307,129,0
307,130,0
307,131,0
307,132,0
307,133,0
307,134,0
307,135,0
307,136,0
307,137,0
307,138,0
307,139,0
307,140,0
307,141,0
307,142,0
307,143,0
307,144,0
307,145,0
307,146,0
307,147,0
307,148,0
307,149,0
307,150,0
307,151,0
307,152,0
307,153,0
307,154,0
307,155,0
307,156,0
307,157,0
307,158,0
307,159,0
307,160,0
307,161,0
307,162,0
307,163,0
307,164,0
307,165,0
307,166,0
307,167,0
307,168,0
307,169,0
307,170,0
307,171,0
307,172,0
307,173,0
307,174,0
307,175,0
307,176,0
307,177,0
307,178,0
307,179,0
307,180,0
307,181,0
307,182,0
307,183,0
307,184,0
307,185,0
307,186,0
307,187,0
307,188,0
307,189,0
307,190,0
307,191,0
307,192,0
307,193,0
307,194,0
307,195,0
307,196,0
307,197,0
307,198,0
307,199,0
307,200,0
