179,1,10
179,2,2
179,3,9
179,4,12
179,5,1
179,6,14
179,7,6
179,8,7
179,9,1
179,10,0
179,11,1
179,12,4
179,13,0
179,14,0
179,15,8
179,16,32
179,17,7
179,18,0
179,19,25
179,20,18
179,21,0
179,22,2
179,23,14
179,24,0
179,25,4
179,26,0
179,27,0
179,28,-2
179,29,4
179,30,0
179,31,8
179,32,6
179,33,3
179,34,7
179,35,0
179,36,6
179,37,13
179,38,7
179,39,0
179,40,1
179,41,7
179,42,5
179,43,3
179,44,13
179,45,3
179,46,3
179,47,5
179,48,0
179,49,0
179,50,0
179,51,7
179,52,4
179,53,0
179,54,5
179,55,0
179,56,2
179,57,0
179,58,0
179,59,4
179,60,0
179,61,0
179,62,3
179,63,3
179,64,0
179,65,3
179,66,2
179,67,3
179,68,5
179,69,2
179,70,0
179,71,0
179,72,5
179,73,3
179,74,15
179,75,4
179,76,4
179,77,4
179,78,4
179,79,3
179,80,3
179,81,0
179,82,0
179,83,-1
179,84,3
179,85,3
179,86,5
179,87,8
179,88,5
179,89,5
179,90,1
179,91,7
179,92,-2
179,93,0
179,94,3
179,95,3
179,96,3
179,97,4
179,98,0
179,99,4
179,100,8
179,101,3
179,102,3
179,103,3
179,104,4
179,105,1
179,106,5
179,107,3
179,108,3
179,109,2
179,110,3
179,111,3
179,112,1
179,113,3
179,114,0
179,115,3
179,116,2
179,117,0
179,118,0
179,119,0
179,120,3
179,121,3
179,122,3
179,123,0
179,124,3
179,125,4
179,126,3
179,127,3
179,128,4
179,129,0
179,130,0
179,131,0
179,132,0
179,133,3
179,134,2
179,135,0
179,136,-2
179,137,3
179,138,3
179,139,3
179,140,2
179,141,6
179,142,0
179,143,-2
179,144,5
179,145,2
179,146,3
179,147,0
179,148,4
179,149,-2
179,150,4
179,151,1
179,152,3
179,153,3
179,154,-1
179,155,3
179,156,3
179,157,4
179,158,3
179,159,1
179,160,1
179,161,0
179,162,2
179,163,0
179,164,0
179,165,0
179,166,3
179,167,4
179,168,1
179,169,4
179,170,4
179,171,3
179,172,0
179,173,0
179,174,0
179,175,4
179,176,3
179,177,0
179,178,4
179,179,3
179,180,4
179,181,2
179,182,0
179,183,0
179,184,3
179,185,7
179,186,3
179,187,3
179,188,6
179,189,1
179,190,3
179,191,4
179,192,4
179,193,3
179,194,3
179,195,3
179,196,4
179,197,0
179,198,4
179,199,4
179,200,3
